id,date,title,clean_text,corpus_source,sentiment_score,readability_index
896,2012-05-01T00:00:00Z,United Kingdom Bioethanol Industry Bill,Title: United Kingdom Bioethanol Industry Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.68
708,2012-05-01T00:00:00Z,United Kingdom Parliamentary Sovereignty Bill,Title: United Kingdom Parliamentary Sovereignty Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,20.15
969,2012-05-01T00:00:00Z,Use of Powered Wheelchairs (Weight and Age Limit) Bill,Title: Use of Powered Wheelchairs (Weight and Age Limit) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,14.63
921,2012-05-01T00:00:00Z,Victims of Crime (Code of Practice) Bill,Title: Victims of Crime (Code of Practice) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.3,14.37
780,2012-05-01T00:00:00Z,Volunteering Bill,Title: Volunteering Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.62
800,2012-05-01T00:00:00Z,Waste Recycling (End Use Register) Bill,Title: Waste Recycling (End Use Register) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,16.72
836,2012-03-28T00:00:00Z,Appropriation Act 2011,Title: Appropriation Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,17.68
625,2012-03-28T00:00:00Z,Appropriation Act 2010,Title: Appropriation Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,17.68
641,2012-03-28T00:00:00Z,Appropriation (No. 2) Act 2010,Title: Appropriation (No. 2) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,13.34
743,2012-03-28T00:00:00Z,Appropriation (No. 3) Act 2010,Title: Appropriation (No. 3) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,13.34
806,2012-03-28T00:00:00Z,Consolidated Fund Act 2010,Title: Consolidated Fund Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
853,2012-03-27T00:00:00Z,Finance Act 2011,Title: Finance Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
683,2012-03-27T00:00:00Z,Finance (No. 2) Act 2010,Title: Finance (No. 2) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,11.13
761,2012-03-27T00:00:00Z,Finance (No. 3) Act 2010,Title: Finance (No. 3) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,11.13
862,2012-03-09T00:00:00Z,Consumer Insurance (Disclosure and Representations) Act 2012,Title: Consumer Insurance (Disclosure and Representations) Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.62
736,2012-03-09T00:00:00Z,Live Music Act 2012,Title: Live Music Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,14.65
686,2012-03-09T00:00:00Z,Public Services (Social Value) Act 2012,Title: Public Services (Social Value) Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
960,2012-03-09T00:00:00Z,Supply and Appropriation (Anticipation and Adjustments) Act 2012,Title: Supply and Appropriation (Anticipation and Adjustments) Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,19.77
671,2012-03-09T00:00:00Z,Welfare Reform Act 2012,Title: Welfare Reform Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,15.43
807,2012-02-16T00:00:00Z,Loans to Ireland Act 2010,Title: Loans to Ireland Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.99
858,2012-02-03T00:00:00Z,Planning (Green Belt Protection) Bill,Title: Planning (Green Belt Protection) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,15.73
877,2012-02-01T00:00:00Z,Sovereign Grant Act 2011,Title: Sovereign Grant Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,14.65
884,2012-01-12T00:00:00Z,National Debt Cap Bill,Title: National Debt Cap Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.43
872,2012-01-11T00:00:00Z,Remembrance Day (Bank Holiday) Bill,Title: Remembrance Day (Bank Holiday) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.46
786,2012-01-10T00:00:00Z,Public Bodies Act 2011,Title: Public Bodies Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.43
837,2011-12-16T00:00:00Z,Charities Act 2011,Title: Charities Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
865,2011-12-15T00:00:00Z,Terrorism Prevention and Investigation Measures Act 2011,Title: Terrorism Prevention and Investigation Measures Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,19.62
747,2011-12-08T00:00:00Z,Fixed-Term Parliaments Act 2011,Title: Fixed-Term Parliaments Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.99
912,2011-11-28T00:00:00Z,University of Wales:Trinity Saint David Bill,Title: University of Wales:Trinity Saint David Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.9,17.65
821,2011-11-17T00:00:00Z,Education Act 2011,Title: Education Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
808,2011-11-17T00:00:00Z,Localism Act 2011,Title: Localism Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
863,2011-11-10T00:00:00Z,Dangerous Driving (Maximum Sentence) Bill,Title: Dangerous Driving (Maximum Sentence) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.94
791,2011-11-10T00:00:00Z,European Union Act 2011,Title: European Union Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
649,2011-11-10T00:00:00Z,Local Government Act 2010,Title: Local Government Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16.22
748,2011-11-10T00:00:00Z,Parliamentary Voting System and Constituencies Act 2011,Title: Parliamentary Voting System and Constituencies Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.62
815,2011-11-10T00:00:00Z,Pensions Act 2011,Title: Pensions Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
754,2011-11-10T00:00:00Z,Police Reform and Social Responsibility Act 2011,Title: Police Reform and Social Responsibility Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.31
767,2011-11-10T00:00:00Z,Police Terms and Conditions of Service (Redundancy) Bill,Title: Police Terms and Conditions of Service (Redundancy) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.28
765,2011-11-10T00:00:00Z,Postal Services Act 2011,Title: Postal Services Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
692,2011-11-04T00:00:00Z,Coinage (Measurement) Act 2011,Title: Coinage (Measurement) Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
665,2011-10-27T00:00:00Z,Equitable Life (Payments) Act 2010,Title: Equitable Life (Payments) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.46
206,2011-10-21T00:00:00Z,Bournemouth Borough Council 2010,Title: Bournemouth Borough Council 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.01
209,2011-10-21T00:00:00Z,Manchester City Council 2010,Title: Manchester City Council 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.01
688,2011-10-20T00:00:00Z,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Act 2011,Title: Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-1,16.47
660,2011-10-20T00:00:00Z,Identity Documents Act 2010,Title: Identity Documents Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
669,2011-10-20T00:00:00Z,National Insurance Contributions Act 2011,Title: National Insurance Contributions Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
879,2011-10-20T00:00:00Z,Police (Detention and Bail) Act 2011,Title: Police (Detention and Bail) Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.33
695,2011-10-20T00:00:00Z,Sports Grounds Safety Authority Act 2011,Title: Sports Grounds Safety Authority Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,16.03
740,2011-10-20T00:00:00Z,Superannuation Act 2010,Title: Superannuation Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
882,2011-10-20T00:00:00Z,Supply and Appropriation (Main Estimates) Act 2011,Title: Supply and Appropriation (Main Estimates) Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
741,2011-10-20T00:00:00Z,Terrorist Asset-Freezing etc. Act 2010,Title: Terrorist Asset-Freezing etc. Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,14.8
707,2011-06-23T00:00:00Z,Drugs (Roadside Testing) Bill,Title: Drugs (Roadside Testing) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.43
710,2011-06-17T00:00:00Z,Training Wage Bill,Title: Training Wage Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
463,2011-05-11T00:00:00Z,Finance Act 2009,Title: Finance Act 2009 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
768,2011-04-07T00:00:00Z,Further and Higher Education (Access) Bill,Title: Further and Higher Education (Access) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
703,2011-03-29T00:00:00Z,Protection of Local Services (Planning) Bill,Title: Protection of Local Services (Planning) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,17.42
563,2011-02-04T00:00:00Z,Kent County Council (Filming on Highways),Title: Kent County Council (Filming on Highways) | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,16.03
624,2011-01-24T00:00:00Z,Remembrance Sunday (Closure of Shops) Bill,Title: Remembrance Sunday (Closure of Shops) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.03
377,2010-11-03T00:00:00Z,Child Poverty Act 2010,Title: Child Poverty Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.65,15.43
455,2010-11-02T00:00:00Z,Appropriation Act 2009,Title: Appropriation Act 2009 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,17.68
573,2010-10-26T00:00:00Z,Anti-Slavery Day Act 2010,Title: Anti-Slavery Day Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
587,2010-10-26T00:00:00Z,Damages (Asbestos-Related Conditions) (No. 2) Bill,Title: Damages (Asbestos-Related Conditions) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,14.8
569,2010-10-26T00:00:00Z,Local Authorities (Overview and Scrutiny) Bill,Title: Local Authorities (Overview and Scrutiny) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,18.8
600,2010-10-26T00:00:00Z,Veterans' Welfare Bill,Title: Veterans' Welfare Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
381,2010-09-15T00:00:00Z,Equality Act 2010,Title: Equality Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.84
546,2010-08-17T00:00:00Z,Bribery Act 2010,Title: Bribery Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16
548,2010-08-17T00:00:00Z,Crime and Security Act 2010,Title: Crime and Security Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.73
565,2010-08-17T00:00:00Z,Fiscal Responsibility Act 2010,Title: Fiscal Responsibility Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.58
542,2010-08-17T00:00:00Z,Personal Care at Home Act 2010,Title: Personal Care at Home Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,14.64
609,2010-08-17T00:00:00Z,Terrorist Asset-Freezing (Temporary Provisions) Act 2010,Title: Terrorist Asset-Freezing (Temporary Provisions) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,18.96
534,2010-08-16T00:00:00Z,Flood Water Management Act 2010,Title: Flood Water Management Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,15.73
531,2010-08-03T00:00:00Z,"Children, Schools and Families Act 2010","Title: Children, Schools and Families Act 2010 | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
512,2010-07-26T00:00:00Z,Constitutional Reform and Governance Act 2010,Title: Constitutional Reform and Governance Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,18.11
636,2010-06-29T00:00:00Z,Finance Act 2010,Title: Finance Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
571,2010-04-19T00:00:00Z,Grocery Market Ombudsman Bill,Title: Grocery Market Ombudsman Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
557,2010-04-14T00:00:00Z,Constitutional Reform Bill [HL],Title: Constitutional Reform Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,17.79
554,2010-04-13T00:00:00Z,Co-operative and Community Benefit Societies and Credit Unions Act 2010,Title: Co-operative and Community Benefit Societies and Credit Unions Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,3.05,19.81
570,2010-04-13T00:00:00Z,Debt Relief (Developing Countries) Act 2010,Title: Debt Relief (Developing Countries) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.72
589,2010-04-13T00:00:00Z,Land Use (Gardens Protection Etc.) Bill,Title: Land Use (Gardens Protection Etc.) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,14.1
577,2010-04-13T00:00:00Z,Lisbon Treaty (Referendum) Bill,Title: Lisbon Treaty (Referendum) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
551,2010-04-13T00:00:00Z,Live Music Bill [HL],Title: Live Music Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,14.65
583,2010-04-13T00:00:00Z,Local Government (Infrastructure Requirement Plans) Bill,Title: Local Government (Infrastructure Requirement Plans) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.8
620,2010-04-13T00:00:00Z,Major Capital Contracts (Skills Training Requirements) Bill,Title: Major Capital Contracts (Skills Training Requirements) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.65
584,2010-04-13T00:00:00Z,Marine Accident Investigation Branch (Reports) Bill,Title: Marine Accident Investigation Branch (Reports) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.8
550,2010-04-13T00:00:00Z,Marriage (Wales) Act 2010,Title: Marriage (Wales) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,14.65
568,2010-04-13T00:00:00Z,Mortgage Repossessions (Protection of Tenants etc) Act 2010,Title: Mortgage Repossessions (Protection of Tenants etc) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.15
547,2010-04-13T00:00:00Z,Northern Ireland Assembly Members Act 2010,Title: Northern Ireland Assembly Members Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.42
601,2010-04-13T00:00:00Z,Pedicabs Bill,Title: Pedicabs Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.71
555,2010-04-13T00:00:00Z,Powers of Entry etc. Bill [HL],Title: Powers of Entry etc. Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,13.41
623,2010-04-13T00:00:00Z,Representation of the People (Undue Influence) Bill,Title: Representation of the People (Undue Influence) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,18.31
585,2010-04-13T00:00:00Z,School Transport Bill,Title: School Transport Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
591,2010-04-13T00:00:00Z,Sheltered Accommodation (Residents) Bill,Title: Sheltered Accommodation (Residents) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.37
633,2010-04-13T00:00:00Z,Sustainability of Livestock Farming and Food Production (Strategy) Bill,Title: Sustainability of Livestock Farming and Food Production (Strategy) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.3,19.35
595,2010-04-13T00:00:00Z,Torture (Damages) Bill,Title: Torture (Damages) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.95,16.84
567,2010-04-13T00:00:00Z,Video Recording Act 2010,Title: Video Recording Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
598,2010-04-13T00:00:00Z,Video Recordings (Exemption from Classification) Bill,Title: Video Recordings (Exemption from Classification) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,20.19
575,2010-04-13T00:00:00Z,Warsaw Convention (Carrier Liability) Bill,Title: Warsaw Convention (Carrier Liability) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,20.15
604,2010-04-12T00:00:00Z,Ambulance Response Times (Local Reporting) Bill,Title: Ambulance Response Times (Local Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
596,2010-04-12T00:00:00Z,Armenian Genocide Remembrance Day Bill,Title: Armenian Genocide Remembrance Day Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,18.68
580,2010-04-12T00:00:00Z,Care Homes and Sheltered Accommodation (Domestic Pets) Bill,Title: Care Homes and Sheltered Accommodation (Domestic Pets) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.95,17.28
613,2010-04-12T00:00:00Z,Department for Work and Pensions (Electronic File retention) Bill,Title: Department for Work and Pensions (Electronic File retention) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.45,17.58
582,2010-04-12T00:00:00Z,Development on Flood Plains (Environment Agency Powers) Bill,Title: Development on Flood Plains (Environment Agency Powers) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.53
588,2010-04-12T00:00:00Z,Employers' Liability Insurance Bureau Bill,Title: Employers' Liability Insurance Bureau Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,20.15
634,2010-04-12T00:00:00Z,Fire Safety (Schools) Bill,Title: Fire Safety (Schools) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.35,15.43
592,2010-04-12T00:00:00Z,Human Rights Act 1998 (Meaning of Public Authority) Bill,Title: Human Rights Act 1998 (Meaning of Public Authority) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,16.4
594,2010-04-12T00:00:00Z,Illegally Logged Timber (Prohibition of Sale) Bill,Title: Illegally Logged Timber (Prohibition of Sale) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,17.65
617,2010-04-09T00:00:00Z,Bilingual Juries (Wales) Bill,Title: Bilingual Juries (Wales) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
552,2010-04-09T00:00:00Z,Children's Rights Bill [HL],Title: Children's Rights Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
638,2010-04-08T00:00:00Z,Control of Dogs Bill,Title: Control of Dogs Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
559,2010-04-08T00:00:00Z,Damages (Asbestos-related Conditions) Bill [HL],Title: Damages (Asbestos-related Conditions) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,18.8
629,2010-04-08T00:00:00Z,Dementia Strategy Bill,Title: Dementia Strategy Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.53
611,2010-04-08T00:00:00Z,Environmental Protection (Fly-Tipping Reporting) Bill,Title: Environmental Protection (Fly-Tipping Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,19.5
626,2010-04-08T00:00:00Z,"Illegally Logged Timber (Prohibition of Retail, Wholesale and Distribution) Bill","Title: Illegally Logged Timber (Prohibition of Retail, Wholesale and Distribution) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,-0.7,19.57
640,2010-04-08T00:00:00Z,Nuclear Fuel Cycle (Non-Proliferation and Public Liability) Bill,Title: Nuclear Fuel Cycle (Non-Proliferation and Public Liability) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.1,20.53
630,2010-04-08T00:00:00Z,Organ and Tissue Donation (Mandated Choice) Bill,Title: Organ and Tissue Donation (Mandated Choice) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2,17
561,2010-04-08T00:00:00Z,Patient Transport Bill [HL],Title: Patient Transport Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,15.43
618,2010-04-08T00:00:00Z,Registration of Births and Deaths (Welsh Language) Bill,Title: Registration of Births and Deaths (Welsh Language) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.42
614,2010-04-08T00:00:00Z,Rental Accommodation (Thermal Insulation Standards) Bill,Title: Rental Accommodation (Thermal Insulation Standards) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,20.19
576,2010-04-08T00:00:00Z,Safety and Conservation (Byelaws) Bill,Title: Safety and Conservation (Byelaws) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.4,17.2
612,2010-04-08T00:00:00Z,Water Tariffs Bill,Title: Water Tariffs Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
639,2010-04-07T00:00:00Z,Waste Recovery and Disposal Facilities (Public Consultation) Bill,Title: Waste Recovery and Disposal Facilities (Public Consultation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.1,19.77
545,2010-03-29T00:00:00Z,Cluster Munitions (Prohibitions) Act 2010,Title: Cluster Munitions (Prohibitions) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.94
356,2010-03-18T00:00:00Z,Beverley Freemen,Title: Beverley Freemen | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.62
361,2010-01-18T00:00:00Z,Local Democracy,Title: Local Democracy | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.53
380,2010-01-18T00:00:00Z,Policing and Crime,Title: Policing and Crime | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,16
360,2010-01-07T00:00:00Z,Marine and Coastal Access,Title: Marine and Coastal Access | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
444,2009-11-20T00:00:00Z,"Apprenticeships, Skills, Children and Learning","Title: Apprenticeships, Skills, Children and Learning | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,1.6,17.2
400,2009-11-20T00:00:00Z,Autism,Title: Autism | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.61
372,2009-11-20T00:00:00Z,Coroners and Justice,Title: Coroners and Justice | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.84
450,2009-11-20T00:00:00Z,Driving Instruction (Suspension and Exemption Powers),Title: Driving Instruction (Suspension and Exemption Powers) | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.45,18.8
426,2009-11-20T00:00:00Z,Holocaust (Return of Cultural Objects),Title: Holocaust (Return of Cultural Objects) | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,17.94
420,2009-11-20T00:00:00Z,Law Commission,Title: Law Commission | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.71
467,2009-11-20T00:00:00Z,Perpetuities and Accumulations,Title: Perpetuities and Accumulations | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.21
386,2009-11-20T00:00:00Z,Welfare Reform,Title: Welfare Reform | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,16.71
522,2009-11-18T00:00:00Z,Closed Circuit Television (Monitoring and Promotion) Bill,Title: Closed Circuit Television (Monitoring and Promotion) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.96
480,2009-11-18T00:00:00Z,Goalpost Safety Bill,Title: Goalpost Safety Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16
454,2009-11-18T00:00:00Z,Industry and Exports (Financial Support) Act,Title: Industry and Exports (Financial Support) Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,17.42
411,2009-11-18T00:00:00Z,Organ Donation (Presumed Consent) Bill,Title: Organ Donation (Presumed Consent) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.4,17.2
